"country","city","start","end","Year","dengue","T_res"
"VIET NAM","THAI BINH","2008-10-01","2008-10-31","2008","0","Month"
"VIET NAM","DA NANG CITY","2008-10-01","2008-10-31","2008","129","Month"
"VIET NAM","CA MAU","2008-10-01","2008-10-31","2008","989","Month"
"VIET NAM","GIA LAI","2008-10-01","2008-10-31","2008","18","Month"
"VIET NAM","LAO CAI","2008-10-01","2008-10-31","2008","0","Month"
"VIET NAM","DIEN BIEN","2008-10-01","2008-10-31","2008","0","Month"
"VIET NAM","NINH BINH","2008-10-01","2008-10-31","2008","0","Month"
"VIET NAM","KHANH HOA","2008-10-01","2008-10-31","2008","360","Month"
"VIET NAM","DONG NAI","2008-11-01","2008-11-30","2008","712","Month"
"VIET NAM","AN GIANG","2008-11-01","2008-11-30","2008","273","Month"
"VIET NAM","BA RIA-VUNG TAU","2008-11-01","2008-11-30","2008","466","Month"
"VIET NAM","CAO BANG","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","DA NANG CITY","2008-11-01","2008-11-30","2008","270","Month"
"VIET NAM","DAK LAK","2008-11-01","2008-11-30","2008","72","Month"
"VIET NAM","HAI DUONG","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","NGHE AN","2008-11-01","2008-11-30","2008","113","Month"
"VIET NAM","SON LA","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","TAY NINH","2008-11-01","2008-11-30","2008","136","Month"
"VIET NAM","VINH LONG","2008-11-01","2008-11-30","2008","119","Month"
"VIET NAM","BINH THUAN","2008-11-01","2008-11-30","2008","240","Month"
"VIET NAM","LAM DONG","2008-11-01","2008-11-30","2008","10","Month"
"VIET NAM","BAC KAN","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","HA NOI CITY","2008-11-01","2008-11-30","2008","917","Month"
"VIET NAM","HA TINH","2008-11-01","2008-11-30","2008","75","Month"
"VIET NAM","LONG AN","2008-11-01","2008-11-30","2008","369","Month"
"VIET NAM","QUANG NGAI","2008-11-01","2008-11-30","2008","270","Month"
"VIET NAM","QUANG TRI","2008-11-01","2008-11-30","2008","1","Month"
"VIET NAM","BAC GIANG","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","THAI NGUYEN","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","BEN TRE","2008-11-01","2008-11-30","2008","487","Month"
"VIET NAM","NINH THUAN","2008-11-01","2008-11-30","2008","139","Month"
"VIET NAM","KIEN GIANG","2008-11-01","2008-11-30","2008","318","Month"
"VIET NAM","HAU GIANG","2008-11-01","2008-11-30","2008","98","Month"
"VIET NAM","QUANG BINH","2008-11-01","2008-11-30","2008","13","Month"
"VIET NAM","CAN THO CITY","2008-11-01","2008-11-30","2008","191","Month"
"VIET NAM","HUNG YEN","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","HAI PHONG CITY","2008-11-01","2008-11-30","2008","1","Month"
"VIET NAM","BAC LIEU","2008-11-01","2008-11-30","2008","467","Month"
"VIET NAM","SOC TRANG","2008-11-01","2008-11-30","2008","407","Month"
"VIET NAM","DONG THAP","2008-11-01","2008-11-30","2008","317","Month"
"VIET NAM","BINH PHUOC","2008-11-01","2008-11-30","2008","205","Month"
"VIET NAM","HA GIANG","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","NAM DINH","2008-11-01","2008-11-30","2008","3","Month"
"VIET NAM","HOA BINH","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","BINH DINH","2008-11-01","2008-11-30","2008","126","Month"
"VIET NAM","BINH DUONG","2008-11-01","2008-11-30","2008","564","Month"
"VIET NAM","PHU THO","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","HA NAM","2008-11-01","2008-11-30","2008","1","Month"
"VIET NAM","PHU YEN","2008-11-01","2008-11-30","2008","326","Month"
"VIET NAM","VINH PHUC","2008-11-01","2008-11-30","2008","1","Month"
"VIET NAM","TIEN GIANG","2008-11-01","2008-11-30","2008","547","Month"
"VIET NAM","KON TUM","2008-11-01","2008-11-30","2008","3","Month"
"VIET NAM","THUA THIEN - HUE","2008-11-01","2008-11-30","2008","4","Month"
"VIET NAM","HO CHI MINH CITY","2008-11-01","2008-11-30","2008","2991","Month"
"VIET NAM","BAC NINH","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","QUANG NAM","2008-11-01","2008-11-30","2008","61","Month"
"VIET NAM","YEN BAI","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","LANG SON","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","DAK NONG","2008-11-01","2008-11-30","2008","9","Month"
"VIET NAM","TRA VINH","2008-11-01","2008-11-30","2008","82","Month"
"VIET NAM","THAI BINH","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","QUANG NINH","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","TUYEN QUANG","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","LAI CHAU","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","THANH HOA","2008-11-01","2008-11-30","2008","4","Month"
"VIET NAM","DIEN BIEN","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","GIA LAI","2008-11-01","2008-11-30","2008","85","Month"
"VIET NAM","NINH BINH","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","LAO CAI","2008-11-01","2008-11-30","2008","0","Month"
"VIET NAM","CA MAU","2008-11-01","2008-11-30","2008","539","Month"
"VIET NAM","KHANH HOA","2008-11-01","2008-11-30","2008","346","Month"
"VIET NAM","DONG NAI","2008-12-01","2008-12-31","2008","276","Month"
"VIET NAM","QUANG TRI","2008-12-01","2008-12-31","2008","1","Month"
"VIET NAM","AN GIANG","2008-12-01","2008-12-31","2008","239","Month"
"VIET NAM","BINH THUAN","2008-12-01","2008-12-31","2008","188","Month"
"VIET NAM","CAO BANG","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","DA NANG CITY","2008-12-01","2008-12-31","2008","130","Month"
"VIET NAM","DAK LAK","2008-12-01","2008-12-31","2008","46","Month"
"VIET NAM","HA GIANG","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","KON TUM","2008-12-01","2008-12-31","2008","8","Month"
"VIET NAM","LAM DONG","2008-12-01","2008-12-31","2008","13","Month"
"VIET NAM","TAY NINH","2008-12-01","2008-12-31","2008","140","Month"
"VIET NAM","BINH DUONG","2008-12-01","2008-12-31","2008","470","Month"
"VIET NAM","HUNG YEN","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","BAC KAN","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","SON LA","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","HA NOI CITY","2008-12-01","2008-12-31","2008","203","Month"
"VIET NAM","HA TINH","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","HAI DUONG","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","LONG AN","2008-12-01","2008-12-31","2008","303","Month"
"VIET NAM","HOA BINH","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","NGHE AN","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","BAC GIANG","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","PHU THO","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","KIEN GIANG","2008-12-01","2008-12-31","2008","275","Month"
"VIET NAM","BINH PHUOC","2008-12-01","2008-12-31","2008","198","Month"
"VIET NAM","HAU GIANG","2008-12-01","2008-12-31","2008","137","Month"
"VIET NAM","PHU YEN","2008-12-01","2008-12-31","2008","159","Month"
"VIET NAM","QUANG BINH","2008-12-01","2008-12-31","2008","1","Month"
"VIET NAM","CAN THO CITY","2008-12-01","2008-12-31","2008","269","Month"
"VIET NAM","BINH DINH","2008-12-01","2008-12-31","2008","192","Month"
"VIET NAM","QUANG NGAI","2008-12-01","2008-12-31","2008","66","Month"
"VIET NAM","THAI NGUYEN","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","BAC LIEU","2008-12-01","2008-12-31","2008","314","Month"
"VIET NAM","DONG THAP","2008-12-01","2008-12-31","2008","284","Month"
"VIET NAM","BA RIA-VUNG TAU","2008-12-01","2008-12-31","2008","367","Month"
"VIET NAM","NAM DINH","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","TRA VINH","2008-12-01","2008-12-31","2008","100","Month"
"VIET NAM","VINH LONG","2008-12-01","2008-12-31","2008","88","Month"
"VIET NAM","VINH PHUC","2008-12-01","2008-12-31","2008","1","Month"
"VIET NAM","BEN TRE","2008-12-01","2008-12-31","2008","333","Month"
"VIET NAM","QUANG NAM","2008-12-01","2008-12-31","2008","5","Month"
"VIET NAM","HAI PHONG CITY","2008-12-01","2008-12-31","2008","5","Month"
"VIET NAM","LAO CAI","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","BAC NINH","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","HO CHI MINH CITY","2008-12-01","2008-12-31","2008","3073","Month"
"VIET NAM","NINH THUAN","2008-12-01","2008-12-31","2008","90","Month"
"VIET NAM","DAK NONG","2008-12-01","2008-12-31","2008","4","Month"
"VIET NAM","TUYEN QUANG","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","HA NAM","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","SOC TRANG","2008-12-01","2008-12-31","2008","257","Month"
"VIET NAM","TIEN GIANG","2008-12-01","2008-12-31","2008","467","Month"
"VIET NAM","KHANH HOA","2008-12-01","2008-12-31","2008","295","Month"
"VIET NAM","QUANG NINH","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","YEN BAI","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","LAI CHAU","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","THANH HOA","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","THUA THIEN - HUE","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","NINH BINH","2008-12-01","2008-12-31","2008","1","Month"
"VIET NAM","CA MAU","2008-12-01","2008-12-31","2008","250","Month"
"VIET NAM","LANG SON","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","DIEN BIEN","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","GIA LAI","2008-12-01","2008-12-31","2008","33","Month"
"VIET NAM","THAI BINH","2008-12-01","2008-12-31","2008","0","Month"
"VIET NAM","DAK LAK","2009-01-01","2009-01-31","2009","14","Month"
"VIET NAM","DONG NAI","2009-01-01","2009-01-31","2009","378","Month"
"VIET NAM","LONG AN","2009-01-01","2009-01-31","2009","176","Month"
"VIET NAM","AN GIANG","2009-01-01","2009-01-31","2009","137","Month"
"VIET NAM","BA RIA-VUNG TAU","2009-01-01","2009-01-31","2009","205","Month"
"VIET NAM","CAO BANG","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","DA NANG CITY","2009-01-01","2009-01-31","2009","21","Month"
"VIET NAM","DONG THAP","2009-01-01","2009-01-31","2009","137","Month"
"VIET NAM","LAM DONG","2009-01-01","2009-01-31","2009","17","Month"
"VIET NAM","BINH DUONG","2009-01-01","2009-01-31","2009","195","Month"
"VIET NAM","VINH LONG","2009-01-01","2009-01-31","2009","67","Month"
"VIET NAM","BINH THUAN","2009-01-01","2009-01-31","2009","83","Month"
"VIET NAM","VINH PHUC","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","HUNG YEN","2009-01-01","2009-01-31","2009","1","Month"
"VIET NAM","BAC KAN","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","SON LA","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","HA GIANG","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","HA NOI CITY","2009-01-01","2009-01-31","2009","25","Month"
"VIET NAM","HA TINH","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","QUANG NGAI","2009-01-01","2009-01-31","2009","24","Month"
"VIET NAM","QUANG NINH","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","QUANG TRI","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","THAI NGUYEN","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","NGHE AN","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","BEN TRE","2009-01-01","2009-01-31","2009","197","Month"
"VIET NAM","NINH THUAN","2009-01-01","2009-01-31","2009","64","Month"
"VIET NAM","KIEN GIANG","2009-01-01","2009-01-31","2009","170","Month"
"VIET NAM","BINH PHUOC","2009-01-01","2009-01-31","2009","100","Month"
"VIET NAM","PHU YEN","2009-01-01","2009-01-31","2009","64","Month"
"VIET NAM","QUANG BINH","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","CAN THO CITY","2009-01-01","2009-01-31","2009","87","Month"
"VIET NAM","HOA BINH","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","BINH DINH","2009-01-01","2009-01-31","2009","60","Month"
"VIET NAM","HAU GIANG","2009-01-01","2009-01-31","2009","56","Month"
"VIET NAM","SOC TRANG","2009-01-01","2009-01-31","2009","167","Month"
"VIET NAM","LAI CHAU","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","THAI BINH","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","PHU THO","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","HA NAM","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","TAY NINH","2009-01-01","2009-01-31","2009","75","Month"
"VIET NAM","HAI PHONG CITY","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","DAK NONG","2009-01-01","2009-01-31","2009","7","Month"
"VIET NAM","KON TUM","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","LAO CAI","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","TUYEN QUANG","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","NAM DINH","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","BAC LIEU","2009-01-01","2009-01-31","2009","146","Month"
"VIET NAM","BAC NINH","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","TIEN GIANG","2009-01-01","2009-01-31","2009","346","Month"
"VIET NAM","HO CHI MINH CITY","2009-01-01","2009-01-31","2009","1631","Month"
"VIET NAM","THUA THIEN - HUE","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","HAI DUONG","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","QUANG NAM","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","KHANH HOA","2009-01-01","2009-01-31","2009","189","Month"
"VIET NAM","BAC GIANG","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","THANH HOA","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","YEN BAI","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","TRA VINH","2009-01-01","2009-01-31","2009","47","Month"
"VIET NAM","CA MAU","2009-01-01","2009-01-31","2009","116","Month"
"VIET NAM","NINH BINH","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","LANG SON","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","DIEN BIEN","2009-01-01","2009-01-31","2009","0","Month"
"VIET NAM","GIA LAI","2009-01-01","2009-01-31","2009","5","Month"
"VIET NAM","NA","2009-01-01","2009-12-31","2009","105370","Year"
"VIET NAM","DONG NAI","2009-02-01","2009-02-28","2009","247","Month"
"VIET NAM","LAO CAI","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","DAK LAK","2009-02-01","2009-02-28","2009","8","Month"
"VIET NAM","HAI DUONG","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","QUANG TRI","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","AN GIANG","2009-02-01","2009-02-28","2009","120","Month"
"VIET NAM","TAY NINH","2009-02-01","2009-02-28","2009","61","Month"
"VIET NAM","BINH THUAN","2009-02-01","2009-02-28","2009","54","Month"
"VIET NAM","YEN BAI","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","KIEN GIANG","2009-02-01","2009-02-28","2009","148","Month"
"VIET NAM","BAC KAN","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","SON LA","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","LAM DONG","2009-02-01","2009-02-28","2009","8","Month"
"VIET NAM","DONG THAP","2009-02-01","2009-02-28","2009","110","Month"
"VIET NAM","HA GIANG","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","HA NOI CITY","2009-02-01","2009-02-28","2009","7","Month"
"VIET NAM","HA TINH","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","LONG AN","2009-02-01","2009-02-28","2009","147","Month"
"VIET NAM","HOA BINH","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","NGHE AN","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","QUANG NGAI","2009-02-01","2009-02-28","2009","19","Month"
"VIET NAM","BAC GIANG","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","THAI BINH","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","NAM DINH","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","BINH DUONG","2009-02-01","2009-02-28","2009","105","Month"
"VIET NAM","NINH THUAN","2009-02-01","2009-02-28","2009","43","Month"
"VIET NAM","CAN THO CITY","2009-02-01","2009-02-28","2009","48","Month"
"VIET NAM","HUNG YEN","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","BAC LIEU","2009-02-01","2009-02-28","2009","94","Month"
"VIET NAM","SOC TRANG","2009-02-01","2009-02-28","2009","157","Month"
"VIET NAM","BA RIA-VUNG TAU","2009-02-01","2009-02-28","2009","83","Month"
"VIET NAM","QUANG NINH","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","BINH PHUOC","2009-02-01","2009-02-28","2009","72","Month"
"VIET NAM","THAI NGUYEN","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","PHU THO","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","BAC NINH","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","BINH DINH","2009-02-01","2009-02-28","2009","42","Month"
"VIET NAM","HAU GIANG","2009-02-01","2009-02-28","2009","22","Month"
"VIET NAM","BEN TRE","2009-02-01","2009-02-28","2009","247","Month"
"VIET NAM","QUANG NAM","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","TUYEN QUANG","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","VINH LONG","2009-02-01","2009-02-28","2009","52","Month"
"VIET NAM","NINH BINH","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","TIEN GIANG","2009-02-01","2009-02-28","2009","202","Month"
"VIET NAM","HO CHI MINH CITY","2009-02-01","2009-02-28","2009","1085","Month"
"VIET NAM","HAI PHONG CITY","2009-02-01","2009-02-28","2009","1","Month"
"VIET NAM","TRA VINH","2009-02-01","2009-02-28","2009","43","Month"
"VIET NAM","DAK NONG","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","HA NAM","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","KON TUM","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","THUA THIEN - HUE","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","KHANH HOA","2009-02-01","2009-02-28","2009","149","Month"
"VIET NAM","QUANG BINH","2009-02-01","2009-02-28","2009","2","Month"
"VIET NAM","VINH PHUC","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","THANH HOA","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","DA NANG CITY","2009-02-01","2009-02-28","2009","9","Month"
"VIET NAM","PHU YEN","2009-02-01","2009-02-28","2009","64","Month"
"VIET NAM","CAO BANG","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","DIEN BIEN","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","GIA LAI","2009-02-01","2009-02-28","2009","1","Month"
"VIET NAM","LAI CHAU","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","LANG SON","2009-02-01","2009-02-28","2009","0","Month"
"VIET NAM","CA MAU","2009-02-01","2009-02-28","2009","95","Month"
"VIET NAM","DONG NAI","2009-03-01","2009-03-31","2009","183","Month"
"VIET NAM","LONG AN","2009-03-01","2009-03-31","2009","173","Month"
"VIET NAM","BINH THUAN","2009-03-01","2009-03-31","2009","57","Month"
"VIET NAM","CAN THO CITY","2009-03-01","2009-03-31","2009","94","Month"
"VIET NAM","CAO BANG","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","DAK LAK","2009-03-01","2009-03-31","2009","11","Month"
"VIET NAM","GIA LAI","2009-03-01","2009-03-31","2009","3","Month"
"VIET NAM","AN GIANG","2009-03-01","2009-03-31","2009","109","Month"
"VIET NAM","LAM DONG","2009-03-01","2009-03-31","2009","3","Month"
"VIET NAM","LANG SON","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","BAC KAN","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","SON LA","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","TAY NINH","2009-03-01","2009-03-31","2009","29","Month"
"VIET NAM","KIEN GIANG","2009-03-01","2009-03-31","2009","238","Month"
"VIET NAM","KON TUM","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","HA GIANG","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","HA NOI CITY","2009-03-01","2009-03-31","2009","10","Month"
"VIET NAM","HA TINH","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","HAI DUONG","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","HO CHI MINH CITY","2009-03-01","2009-03-31","2009","845","Month"
"VIET NAM","HOA BINH","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","NGHE AN","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","QUANG NGAI","2009-03-01","2009-03-31","2009","23","Month"
"VIET NAM","QUANG TRI","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","LAI CHAU","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","BAC GIANG","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","BINH DUONG","2009-03-01","2009-03-31","2009","79","Month"
"VIET NAM","PHU YEN","2009-03-01","2009-03-31","2009","71","Month"
"VIET NAM","HUNG YEN","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","BINH PHUOC","2009-03-01","2009-03-31","2009","94","Month"
"VIET NAM","HAU GIANG","2009-03-01","2009-03-31","2009","23","Month"
"VIET NAM","BA RIA-VUNG TAU","2009-03-01","2009-03-31","2009","63","Month"
"VIET NAM","BINH DINH","2009-03-01","2009-03-31","2009","26","Month"
"VIET NAM","QUANG NINH","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","PHU THO","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","THAI NGUYEN","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","VINH PHUC","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","HAI PHONG CITY","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","DAK NONG","2009-03-01","2009-03-31","2009","6","Month"
"VIET NAM","QUANG NAM","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","DONG THAP","2009-03-01","2009-03-31","2009","100","Month"
"VIET NAM","LAO CAI","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","TUYEN QUANG","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","VINH LONG","2009-03-01","2009-03-31","2009","98","Month"
"VIET NAM","NAM DINH","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","BAC LIEU","2009-03-01","2009-03-31","2009","48","Month"
"VIET NAM","BEN TRE","2009-03-01","2009-03-31","2009","168","Month"
"VIET NAM","TIEN GIANG","2009-03-01","2009-03-31","2009","221","Month"
"VIET NAM","NINH THUAN","2009-03-01","2009-03-31","2009","35","Month"
"VIET NAM","HA NAM","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","SOC TRANG","2009-03-01","2009-03-31","2009","229","Month"
"VIET NAM","THUA THIEN - HUE","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","THANH HOA","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","YEN BAI","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","THAI BINH","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","NINH BINH","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","TRA VINH","2009-03-01","2009-03-31","2009","57","Month"
"VIET NAM","QUANG BINH","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","BAC NINH","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","DIEN BIEN","2009-03-01","2009-03-31","2009","0","Month"
"VIET NAM","KHANH HOA","2009-03-01","2009-03-31","2009","88","Month"
"VIET NAM","CA MAU","2009-03-01","2009-03-31","2009","60","Month"
"VIET NAM","DA NANG CITY","2009-03-01","2009-03-31","2009","1","Month"
"VIET NAM","LONG AN","2009-04-01","2009-04-30","2009","217","Month"
"VIET NAM","BA RIA-VUNG TAU","2009-04-01","2009-04-30","2009","76","Month"
"VIET NAM","BINH THUAN","2009-04-01","2009-04-30","2009","58","Month"
"VIET NAM","CAN THO CITY","2009-04-01","2009-04-30","2009","79","Month"
"VIET NAM","DA NANG CITY","2009-04-01","2009-04-30","2009","4","Month"
"VIET NAM","DAK LAK","2009-04-01","2009-04-30","2009","10","Month"
"VIET NAM","DONG NAI","2009-04-01","2009-04-30","2009","204","Month"
"VIET NAM","HA NOI CITY","2009-04-01","2009-04-30","2009","12","Month"
"VIET NAM","QUANG TRI","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","AN GIANG","2009-04-01","2009-04-30","2009","144","Month"
"VIET NAM","LAM DONG","2009-04-01","2009-04-30","2009","10","Month"
"VIET NAM","BAC KAN","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","KON TUM","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","SON LA","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","TAY NINH","2009-04-01","2009-04-30","2009","20","Month"
"VIET NAM","BINH DUONG","2009-04-01","2009-04-30","2009","101","Month"
"VIET NAM","YEN BAI","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","CAO BANG","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","KIEN GIANG","2009-04-01","2009-04-30","2009","401","Month"
"VIET NAM","HA TINH","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","HOA BINH","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","NGHE AN","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","QUANG NAM","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","QUANG NGAI","2009-04-01","2009-04-30","2009","17","Month"
"VIET NAM","BAC GIANG","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","BEN TRE","2009-04-01","2009-04-30","2009","187","Month"
"VIET NAM","NINH THUAN","2009-04-01","2009-04-30","2009","32","Month"
"VIET NAM","PHU YEN","2009-04-01","2009-04-30","2009","89","Month"
"VIET NAM","QUANG BINH","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","HUNG YEN","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","KHANH HOA","2009-04-01","2009-04-30","2009","113","Month"
"VIET NAM","THAI NGUYEN","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","HAI PHONG CITY","2009-04-01","2009-04-30","2009","0","Month"
"VIET NAM","BAC LIEU","2009-04-01","2009-04-30","2009","39","Month"
"VIET NAM","HAU GIANG","2009-04-01","2009-04-30","2009","29","Month"
"VIET NAM","DONG THAP","2009-04-01","2009-04-30","2009","136","Month"
